numResources;dbMaxX;dbMaxY;iNumThreads;numTasks_UP;dbTasksDensity_UP;numSolutionsFound_UP;dblExecutionTime_UP;iTotServiced_UP;dbTraveledDistance_UP;dbCompletionTime_UP;dbWaitingTime_UP;dbTotalCosts_UP;numTasks_P;dbTasksDensity_P;numSolutionsFound_P;dblExecutionTime_P;iTotServiced_P;dbTraveledDistance_P;dbCompletionTime_P;dbWaitingTime_P;dbTotalCosts_P;dbAbsExecTimeDiff;dbPerExecTimeDiff;dbAbsSrvcdTasksDiff;dbPerSrvcdTasksDiff;dbPrecision;dbRecall;dbAbsCorrectlyClassified;dbPerCorrectlyClassified;dbAbsUncorrectlyClassified;dbPerUncorrectlyClassified
100;317,0;317,0;24;1000;0,009951337957388371;2;373,326;536;21865,708487806074;52931,37655850728;32,66807070121547;1036434,582322008;571;0,0056822139736687595;2;171,986;528;21677,577426486772;52723,3396293231;103,76220283632722;114891,1603603799;-201,34000000000003;-0,5393141650996717;-8,0;-0,014925373134328358;0,8906039541310995;0,889;889,0;88,9;111,0;11,1
100;317,0;317,0;24;1000;0,009951337957388371;2;360,63;532;22050,01896384686;52217,993728984766;52,9747651378907;1053990,90647188;557;0,005542895242265322;2;169,475;519;22156,90144306327;51927,73687540695;10,835432343659704;106353,1269267037;-191,155;-0,5300585087208496;-13,0;-0,02443609022556391;0,8896947286941087;0,888;888,0;88,8;112,0;11,2
100;317,0;317,0;24;1000;0,009951337957388371;2;368,051;510;22730,624129722142;52621,93902344166;130,31489371950818;1136531,206486107;414;0,0041198539143587854;2;601,757;414;14078,950673984498;39179,94425812367;413,99358413917616;14078,950673984498;233,70599999999996;0,6349826518607474;-96,0;-0,18823529411764706;0,8777800530906332;0,866;866,0;86,6;134,0;13,4
100;317,0;317,0;24;1000;0,009951337957388371;2;366,301;515;21540,774356257192;52360,19419725557;62,41984099836759;1066268,330634731;545;0,005423479186776662;2;156,6;508;21513,925867181537;51881,24580562963;208,3199384481112;101115,45157575322;-209,701;-0,5724827396048605;-7,0;-0,013592233009708738;0,8848157273918742;0,884;884,0;88,4;116,0;11,6
100;317,0;317,0;24;1000;0,009951337957388371;2;369,779;529;21488,78197491409;52658,13481918682;101,35284427273461;1033610,4129933679;560;0,005572749256137488;2;171,326;516;21296,509392479296;52034,917674720076;154,40828224076677;115001,15071938821;-198,453;-0,536680016983117;-13,0;-0,024574669187145556;0,8816969155844155;0,881;881,0;88,1;119,0;11,9
100;142,0;142,0;24;1000;0,04959333465582226;2;513,111;711;11723,251284117374;52766,33641707071;104,08513295332614;350525,2133951095;756;0,037492560999801625;2;265,623;698;12183,011596236813;52721,097728170804;184,08613193395172;82844,47885441034;-247,488;-0,4823283850862679;-13,0;-0,01828410689170183;0,798268388411831;0,805;805,0;80,5;195,0;19,5
100;142,0;142,0;24;1000;0,04959333465582226;2;487,033;710;12175,996059836676;52896,15163972186;144,15557988517236;365279,88179510034;571;0,02831779408847451;2;524,756;571;7541,303421328852;41982,081826253954;458,7784049251051;7541,303421328852;37,722999999999956;0,07745471046109803;-139,0;-0,19577464788732393;0,8098170714282799;0,764;764,0;76,4;236,0;23,6
100;142,0;142,0;24;1000;0,04959333465582226;2;516,665;701;11762,406270996542;52356,010456760145;119,60418576359473;363458,35377379315;735;0,03645110097202936;2;253,482;685;12129,917466476118;52230,787937310655;151,87047083452092;72779,50479885671;-263,183;-0,5093880948003058;-16,0;-0,02282453637660485;0,7599408548324991;0,767;767,0;76,7;233,0;23,3
100;142,0;142,0;24;1000;0,04959333465582226;2;519,019;687;11875,904246501876;52415,08653212812;176,18228562623085;383591,7071620106;771;0,03823646101963896;2;295,648;680;11362,857830108993;52253,22317120655;216,36534109753347;114764,86408410083;-223,37099999999998;-0,4303715278246075;-7,0;-0,010189228529839884;0,7266245277782498;0,74;740,0;74,0;260,0;26,0
100;142,0;142,0;24;1000;0,04959333465582226;2;489,642;711;11999,555496267933;53328,252680505626;118,69718423767767;358786,70933841116;711;0,03526086094028962;2;216,219;686;12357,966539641784;52998,82401465543;266,8574750136475;43252,882888746244;-273,423;-0,5584141066330094;-25,0;-0,035161744022503515;0,802;0,802;802,0;80,2;198,0;19,8
100;100,0;100,0;24;1000;0,1;2;542,998;765;9360,862999283892;52954,98638983404;220,12339055015707;229341,14348245537;926;0,0926;2;442,692;760;9152,20746838483;52920,2312130022;140,0237446173404;161078,851443573;-100,30600000000004;-0,18472627891815446;-5,0;-0,006535947712418301;0,7629127604926741;0,789;789,0;78,9;211,0;21,1
100;100,0;100,0;24;1000;0,1;2;531,646;763;9202,52514245191;52816,5286286294;172,0034861774746;227302,37101856217;790;0,079;2;269,941;748;8807,104465649854;52614,41697537823;172,31250972837546;45796,943221379246;-261,705;-0,4922542443656117;-15,0;-0,019659239842726082;0,7381735985533454;0,75;750,0;75,0;250,0;25,0
100;100,0;100,0;24;1000;0,1;2;549,577;757;8873,376974135183;52533,09648716131;129,71951302611848;224496,43744562013;822;0,0822;2;312,759;752;9221,285290626332;52488,25331574934;171,96802512299814;73770,28232501066;-236,81799999999998;-0,43090959046684996;-5,0;-0,0066050198150594455;0,7356825637660952;0,755;755,0;75,5;245,0;24,5
100;100,0;100,0;24;1000;0,1;2;525,394;766;8708,762200839072;52646,33537353787;117,57317269878195;212493,79770047334;840;0,084;2;337,847;751;9104,476846512798;52554,660850099644;147,1840035868704;90134,32078047672;-187,54700000000003;-0,35696448760358895;-15,0;-0,0195822454308094;0,7520714285714285;0,774;774,0;77,4;226,0;22,6
100;100,0;100,0;24;1000;0,1;2;558,028;742;8853,459002632018;51462,27141371224;142,8124110802006;237272,7012705381;807;0,0807;2;323,74;730;8619,113437731736;51545,7312431209;62,61780538915815;74986,2869082661;-234,288;-0,41984990000501765;-12,0;-0,016172506738544475;0,7016486828334971;0,724;724,0;72,4;276,0;27,6
10;100,0;100,0;24;100;0,01;2;7,767;73;1076,6379533909535;5360,315478644772;4,677525253819056;3983,560427546528;75;0,0075;2;5,069;73;1047,08095687124;5302,6816774217505;12,600720550510118;1256,497148245488;-2,6980000000000004;-0,3473670657911678;0,0;0,0;0,7469333333333332;0,75;75,0;75,0;25,0;25,0
10;100,0;100,0;24;100;0,01;2;8,018;75;1108,6069472052586;5244,423671508607;24,816724303347883;3880,124315218405;70;0,007;2;4,693;70;987,1648492886375;4904,099855732924;192,93500644428656;987,1648492886375;-3,325000000000001;-0,4146919431279622;-5,0;-0,06666666666666667;0,7869047619047619;0,77;77,0;77,0;23,0;23,0
10;100,0;100,0;24;100;0,01;2;7,704;74;995,9291658383497;5388,675636925429;1,746471087079044;3585,344997018059;73;0,0073;2;5,006;73;978,5467404351507;5200,011037135157;43,46429670000464;978,5467404351507;-2,6979999999999995;-0,3502076843198338;-1,0;-0,013513513513513514;0,7275494672754946;0,72;72,0;72,0;28,0;28,0
10;100,0;100,0;24;100;0,01;2;7,607;71;1149,0130100309818;5231,183711645704;27,17070161472259;4481,15073912083;78;0,0078;2;5,073;69;1072,9705891660544;5221,6569188070625;29,686329641009593;2038,6441194155034;-2,534;-0,33311423688707764;-2,0;-0,028169014084507043;0,6811188811188811;0,7;70,0;70,0;30,0;30,0
10;100,0;100,0;24;100;0,01;2;7,801;75;1100,9775445541673;5196,6887546617345;5,711210107567297;3853,4214059395854;86;0,0086;2;6,107;77;1062,7700965665804;5273,016897555783;7,2468009892022565;2019,263183476503;-1,694;-0,21715164722471478;2,0;0,02666666666666667;0,7037873754152824;0,74;74,0;74,0;26,0;26,0
10;45,0;45,0;24;100;0,04938271604938271;2;7,142;70;1198,5575164572576;5183,557516457257;0,0;4794,2300658290305;77;0,03802469135802469;2;4,822;70;1325,6003593584358;5218,499621693016;2,8992623345806123;2253,5206109093406;-2,3200000000000003;-0,32483898067768135;0,0;0,0;0,7371541501976284;0,75;75,0;75,0;25,0;25,0
10;45,0;45,0;24;100;0,04938271604938271;2;7,185;68;1219,940091973875;5221,705477850746;29,765385876870027;5123,748386290275;91;0,044938271604938275;2;6,36;68;1202,4563203817768;5230,02770895375;1,5713885719736709;3968,105857259864;-0,8249999999999993;-0,11482254697286003;0,0;0,0;0,8281318681318681;0,77;77,0;77,0;23,0;23,0
