numResources;dbMaxX;dbMaxY;iNumThreads;numTasks_UP;dbTasksDensity_UP;numSolutionsFound_UP;dblExecutionTime_UP;iTotServiced_UP;dbTraveledDistance_UP;dbCompletionTime_UP;dbWaitingTime_UP;dbTotalCosts_UP;numTasks_P;dbTasksDensity_P;numSolutionsFound_P;dblExecutionTime_P;iTotServiced_P;dbTraveledDistance_P;dbCompletionTime_P;dbWaitingTime_P;dbTotalCosts_P;dbAbsExecTimeDiff;dbPerExecTimeDiff;dbAbsSrvcdTasksDiff;dbPerSrvcdTasksDiff;dbPrecision;dbRecall;dbAbsCorrectlyClassified;dbPerCorrectlyClassified;dbAbsUncorrectlyClassified;dbPerUncorrectlyClassified
200;200,0;200,0;7;2000;0,05;2;4222,344;1290;31126,396077578986;105387,98148702321;163,58540944430172;2241100,517585687;1218;0,03045;2;1744,848;1218;25833,611570368066;97759,0323450605;381,42077469248574;25833,611570368066;-2477,496;-0,5867584450722159;-72,0;-0,05581395348837209;0,8821716410702213;0,877;1754,0;87,7;246,0;12,3
200;142,0;142,0;7;2000;0,09918666931164452;2;4626,751;1431;22575,380104507676;105827,9214342137;289,54132970602024;1307114,5080509945;1552;0,07696885538583614;2;2687,506;1398;23049,013869295202;105570,11910952833;217,1052402331133;378003,8274564413;-1939,2450000000003;-0,41913753301182627;-33,0;-0,023060796645702306;0,787464481314433;0,7965;1593,0;79,65;407,0;20,35
200;142,0;142,0;7;2000;0,09918666931164452;2;4844,213;1447;22892,785007527964;105626,51135271725;164,72634518922086;1288863,7959238244;1505;0,0746379686570125;2;2320,654;1424;23192,044106565772;105092,78049324076;228,73638667489757;211047,60136974853;-2523,5589999999997;-0,5209430303745933;-23,0;-0,015894955079474776;0,7870720829558039;0,7925;1585,0;79,25;415,0;20,75
200;142,0;142,0;7;2000;0,09918666931164452;2;4722,373;1443;23265,015982523553;105368,92583612342;94,90985359983694;1319126,4062090856;1514;0,0750843086689149;2;2473,388;1405;23193,386603132858;105090,94963347873;305,5630303458935;276001,30057728104;-2248,9849999999997;-0,4762404409816844;-38,0;-0,026334026334026334;0,8033417363863202;0,8095;1619,0;80,95;381,0;19,05
200;142,0;142,0;7;2000;0,09918666931164452;2;4678,315;1429;23420,53821810498;106200,8653219882;289,3271038832345;1360733,2704718995;1661;0,08237452886332076;2;3298,369;1418;23263,612978344463;106047,12323731094;207,51025896646183;588569,4083521148;-1379,9459999999995;-0,29496645694015894;-11,0;-0,007697690692792162;0,7814049644898851;0,7905;1581,0;79,05;419,0;20,95
200;142,0;142,0;7;2000;0,09918666931164452;2;4719,814;1439;22485,31425540815;105383,96858151577;173,65432610768534;1283911,4439838056;1490;0,07389406863717517;2;2348,265;1393;23166,276054840524;105338,15467368634;235,8786188459154;247879,15378679364;-2371,5490000000004;-0,5024666226253832;-46,0;-0,031966643502432245;0,7947447624687459;0,7995;1599,0;79,95;401,0;20,05
20;142,0;142,0;7;200;0,00991866693116445;2;31,279;137;2621,564458481802;10533,88737592911;47,32291744730685;19137,420546917157;137;0,006794286847847649;2;16,546;131;2665,1678936830135;10460,736724029639;73,5688303466253;4264,268629892822;-14,733;-0,47101889446593564;-6,0;-0,043795620437956206;0,7841362530413625;0,785;157,0;78,5;43,0;21,5
20;142,0;142,0;7;200;0,00991866693116445;2;30,032;139;2570,2470236332765;10420,328285052974;69,0812614196966;18248,753867796266;141;0,006992660186470938;2;17,9;135;2611,5375470196254;10321,754774870671;12,217227851044527;4178,460075231401;-12,132000000000001;-0,4039690996270645;-4,0;-0,02877697841726619;0,7477761750210361;0,75;150,0;75,0;50,0;25,0
20;142,0;142,0;7;200;0,00991866693116445;2;30,782;139;2572,8553644069107;10539,405271433467;1,5499070265564114;18267,273087289068;162;0,008034120214243205;2;23,422;138;2524,291795710121;10561,984320118761;136,69252440864324;8582,592105414411;-7,359999999999999;-0,23910077317913064;-1,0;-0,007194244604316547;0,8116910331384015;0,815;163,0;81,5;37,0;18,5
20;142,0;142,0;7;200;0,00991866693116445;2;29,548;137;2719,2252575573484;10508,700166144277;21,474908586927427;19850,344380168644;132;0,006546320174568538;2;15,691;132;2469,3391167442264;10063,337180858167;17,998064113940586;2469,3391167442264;-13,856999999999998;-0,4689657506430215;-5,0;-0,0364963503649635;0,7509380570409983;0,745;149,0;74,5;51,0;25,5
